CMDLINE /Users/bear/Documents/GitHub/pyoniverse/pyoniverse-search-engine/venv/bin/python profiles/memory/search.py
MEM 12.921875 1700466789.7211
MEM 12.921875 1700466789.8256
MEM 12.921875 1700466789.9295
MEM 12.921875 1700466790.0324
MEM 12.921875 1700466790.1358
MEM 12.921875 1700466790.2413
MEM 12.921875 1700466790.3454
MEM 12.921875 1700466790.4459
MEM 12.921875 1700466790.5499
MEM 12.921875 1700466790.6553
MEM 12.921875 1700466790.7606
MEM 12.921875 1700466790.8659
MEM 12.921875 1700466790.9715
MEM 12.921875 1700466791.0771
MEM 12.921875 1700466791.1826
MEM 12.921875 1700466791.2882
MEM 12.921875 1700466791.3904
MEM 12.921875 1700466791.4960
MEM 12.921875 1700466791.6015
MEM 12.921875 1700466791.7071
MEM 12.921875 1700466791.8127
MEM 12.921875 1700466791.9138
MEM 12.921875 1700466792.0194
MEM 12.921875 1700466792.1249
MEM 12.921875 1700466792.2285
MEM 12.921875 1700466792.3338
MEM 12.921875 1700466792.4394
MEM 12.921875 1700466792.5448
MEM 12.921875 1700466792.6482
MEM 12.921875 1700466792.7537
MEM 12.921875 1700466792.8547
MEM 12.921875 1700466792.9601
MEM 12.921875 1700466793.0655
MEM 12.921875 1700466793.1707
MEM 12.921875 1700466793.2715
MEM 12.921875 1700466793.3731
MEM 12.921875 1700466793.4765
MEM 12.921875 1700466793.5773
MEM 12.921875 1700466793.6825
MEM 12.921875 1700466793.7878
MEM 12.921875 1700466793.8907
MEM 12.921875 1700466793.9962
MEM 12.921875 1700466794.1018
MEM 12.921875 1700466794.2072
MEM 12.921875 1700466794.3100
MEM 12.921875 1700466794.4133
MEM 12.921875 1700466794.5189
MEM 12.921875 1700466794.6204
MEM 12.921875 1700466794.7259
MEM 12.921875 1700466794.8305
MEM 12.921875 1700466794.9361
MEM 12.921875 1700466795.0389
MEM 12.921875 1700466795.1396
MEM 12.921875 1700466795.2452
MEM 12.921875 1700466795.3472
MEM 12.921875 1700466795.4528
MEM 12.921875 1700466795.5582
MEM 12.921875 1700466795.6638
MEM 12.921875 1700466795.7695
MEM 12.921875 1700466795.8747
MEM 12.921875 1700466795.9800
MEM 12.921875 1700466796.0854
MEM 12.921875 1700466796.1873
MEM 12.921875 1700466796.2883
MEM 12.921875 1700466796.3897
MEM 12.921875 1700466796.4908
MEM 12.921875 1700466796.5948
MEM 12.921875 1700466796.7004
MEM 12.921875 1700466796.8059
MEM 12.921875 1700466796.9113
MEM 12.921875 1700466797.0121
MEM 12.921875 1700466797.1154
MEM 12.921875 1700466797.2212
MEM 12.921875 1700466797.3267
MEM 12.921875 1700466797.4321
MEM 12.921875 1700466797.5375
MEM 12.921875 1700466797.6429
MEM 12.921875 1700466797.7484
MEM 12.921875 1700466797.8539
MEM 12.921875 1700466797.9593
MEM 12.921875 1700466798.0604
MEM 12.921875 1700466798.1657
MEM 12.921875 1700466798.2686
MEM 12.921875 1700466798.3713
MEM 12.921875 1700466798.4766
MEM 12.921875 1700466798.5820
MEM 12.921875 1700466798.6874
MEM 12.921875 1700466798.7885
MEM 12.921875 1700466798.8938
MEM 12.921875 1700466798.9991
MEM 12.921875 1700466799.1045
MEM 12.921875 1700466799.2098
MEM 12.921875 1700466799.3152
MEM 12.921875 1700466799.4207
MEM 12.921875 1700466799.5215
MEM 12.921875 1700466799.6270
MEM 12.921875 1700466799.7326
MEM 12.921875 1700466799.8383
MEM 12.921875 1700466799.9437
MEM 12.921875 1700466800.0461
MEM 12.921875 1700466800.1515
MEM 12.921875 1700466800.2570
MEM 12.921875 1700466800.3626
MEM 12.921875 1700466800.4638
MEM 12.921875 1700466800.5691
MEM 12.921875 1700466800.6746
MEM 12.921875 1700466800.7803
MEM 12.921875 1700466800.8856
MEM 12.921875 1700466800.9910
MEM 12.921875 1700466801.0959
MEM 12.921875 1700466801.2013
MEM 12.921875 1700466801.3035
MEM 12.921875 1700466801.4049
MEM 12.921875 1700466801.5081
MEM 12.921875 1700466801.6137
MEM 12.921875 1700466801.7192
MEM 12.921875 1700466801.8211
MEM 12.921875 1700466801.9227
MEM 12.921875 1700466802.0282
MEM 12.921875 1700466802.1336
MEM 12.921875 1700466802.2388
MEM 12.921875 1700466802.3442
MEM 12.921875 1700466802.4471
MEM 12.921875 1700466802.5522
MEM 12.921875 1700466802.6533
MEM 12.921875 1700466802.7572
MEM 12.921875 1700466802.8601
MEM 12.921875 1700466802.9654
MEM 12.921875 1700466803.0691
MEM 12.921875 1700466803.1745
MEM 12.921875 1700466803.2801
MEM 12.921875 1700466803.3853
MEM 12.921875 1700466803.4908
MEM 12.921875 1700466803.5963
MEM 12.921875 1700466803.7018
MEM 12.921875 1700466803.8074
MEM 12.921875 1700466803.9128
MEM 12.921875 1700466804.0182
MEM 12.921875 1700466804.1216
MEM 12.921875 1700466804.2246
MEM 12.921875 1700466804.3300
MEM 12.921875 1700466804.4356
MEM 12.921875 1700466804.5383
MEM 12.921875 1700466804.6439
MEM 12.921875 1700466804.7481
MEM 12.921875 1700466804.8538
MEM 12.921875 1700466804.9549
MEM 12.921875 1700466805.0583
MEM 12.921875 1700466805.1597
MEM 12.921875 1700466805.2653
MEM 12.921875 1700466805.3707
MEM 12.921875 1700466805.4714
MEM 12.921875 1700466805.5768
MEM 12.921875 1700466805.6823
MEM 12.921875 1700466805.7880
MEM 12.921875 1700466805.8892
MEM 12.921875 1700466805.9947
MEM 12.921875 1700466806.0957
MEM 12.921875 1700466806.2011
MEM 12.921875 1700466806.3050
MEM 12.921875 1700466806.4071
MEM 12.921875 1700466806.5126
MEM 12.921875 1700466806.6180
MEM 12.921875 1700466806.7235
MEM 12.921875 1700466806.8275
MEM 12.921875 1700466806.9328
MEM 12.921875 1700466807.0380
MEM 12.921875 1700466807.1418
MEM 12.921875 1700466807.2471
MEM 12.921875 1700466807.3519
MEM 12.921875 1700466807.4541
MEM 12.921875 1700466807.5595
MEM 12.921875 1700466807.6651
MEM 12.921875 1700466807.7701
MEM 12.921875 1700466807.8760
MEM 12.921875 1700466807.9804
MEM 12.921875 1700466808.0860
MEM 12.921875 1700466808.1878
MEM 12.921875 1700466808.2933
MEM 12.921875 1700466808.3988
MEM 12.921875 1700466808.5044
MEM 12.921875 1700466808.6050
MEM 12.921875 1700466808.7103
MEM 12.921875 1700466808.8140
MEM 12.921875 1700466808.9184
MEM 12.921875 1700466809.0239
MEM 12.921875 1700466809.1294
MEM 12.921875 1700466809.2349
MEM 12.921875 1700466809.3403
MEM 12.921875 1700466809.4441
MEM 12.921875 1700466809.5494
MEM 12.921875 1700466809.6503
MEM 12.921875 1700466809.7543
MEM 12.921875 1700466809.8558
MEM 12.921875 1700466809.9582
MEM 12.921875 1700466810.0637
MEM 12.921875 1700466810.1693
MEM 12.921875 1700466810.2725
MEM 12.921875 1700466810.3751
MEM 12.921875 1700466810.4795
MEM 12.921875 1700466810.5851
MEM 12.921875 1700466810.6895
MEM 12.921875 1700466810.7906
MEM 12.921875 1700466810.8950
MEM 12.921875 1700466811.0006
MEM 12.921875 1700466811.1027
MEM 12.921875 1700466811.2082
MEM 12.921875 1700466811.3135
MEM 12.921875 1700466811.4168
MEM 12.921875 1700466811.5215
MEM 12.921875 1700466811.6271
MEM 12.921875 1700466811.7325
MEM 12.921875 1700466811.8375
MEM 12.921875 1700466811.9378
MEM 12.921875 1700466812.0389
MEM 12.921875 1700466812.1397
MEM 12.921875 1700466812.2408
MEM 12.921875 1700466812.3462
MEM 12.921875 1700466812.4502
MEM 12.921875 1700466812.5543
MEM 12.921875 1700466812.6547
MEM 12.921875 1700466812.7600
MEM 12.921875 1700466812.8653
MEM 12.921875 1700466812.9708
MEM 12.921875 1700466813.0755
MEM 12.921875 1700466813.1779
MEM 12.921875 1700466813.2832
MEM 12.921875 1700466813.3877
MEM 12.921875 1700466813.4944
MEM 12.921875 1700466813.5960
MEM 12.921875 1700466813.7014
MEM 12.921875 1700466813.8069
MEM 12.921875 1700466813.9125
MEM 12.921875 1700466814.0137
MEM 12.921875 1700466814.1193
MEM 12.921875 1700466814.2248
MEM 12.921875 1700466814.3304
MEM 12.921875 1700466814.4360
MEM 12.921875 1700466814.5412
MEM 12.921875 1700466814.6465
MEM 12.921875 1700466814.7521
MEM 12.921875 1700466814.8567
MEM 12.921875 1700466814.9620
MEM 12.921875 1700466815.0673
MEM 12.921875 1700466815.1728
MEM 12.921875 1700466815.2781
MEM 12.921875 1700466815.3801
MEM 12.921875 1700466815.4846
MEM 12.921875 1700466815.5860
MEM 12.921875 1700466815.6869
MEM 12.921875 1700466815.7895
MEM 12.921875 1700466815.8951
MEM 12.921875 1700466815.9972
MEM 12.921875 1700466816.1012
MEM 12.921875 1700466816.2066
MEM 12.921875 1700466816.3123
MEM 12.921875 1700466816.4177
MEM 12.921875 1700466816.5233
MEM 12.921875 1700466816.6288
MEM 12.921875 1700466816.7294
MEM 12.921875 1700466816.8350
MEM 12.921875 1700466816.9407
MEM 12.921875 1700466817.0462
MEM 12.921875 1700466817.1518
MEM 12.921875 1700466817.2556
MEM 12.921875 1700466817.3612
MEM 12.921875 1700466817.4630
MEM 12.921875 1700466817.5660
MEM 12.921875 1700466817.6714
MEM 12.921875 1700466817.7735
MEM 12.921875 1700466817.8789
MEM 12.921875 1700466817.9842
MEM 12.921875 1700466818.0895
MEM 12.921875 1700466818.1947
MEM 12.921875 1700466818.3000
MEM 12.921875 1700466818.4042
MEM 12.921875 1700466818.5098
MEM 12.921875 1700466818.6127
MEM 12.921875 1700466818.7182
MEM 12.921875 1700466818.8204
MEM 12.921875 1700466818.9261
MEM 12.921875 1700466819.0315
MEM 12.921875 1700466819.1371
MEM 12.921875 1700466819.2427
MEM 12.921875 1700466819.3471
MEM 12.921875 1700466819.4527
MEM 12.921875 1700466819.5549
MEM 12.921875 1700466819.6604
MEM 12.921875 1700466819.7660
MEM 12.921875 1700466819.8716
MEM 12.921875 1700466819.9769
MEM 12.921875 1700466820.0822
MEM 12.921875 1700466820.1875
MEM 12.921875 1700466820.2928
MEM 12.921875 1700466820.3959
MEM 12.921875 1700466820.5012
MEM 12.921875 1700466820.6068
MEM 12.921875 1700466820.7122
MEM 12.921875 1700466820.8151
MEM 12.921875 1700466820.9203
MEM 12.921875 1700466821.0214
MEM 12.921875 1700466821.1228
MEM 12.921875 1700466821.2283
MEM 12.921875 1700466821.3337
MEM 12.921875 1700466821.4382
MEM 12.921875 1700466821.5436
MEM 12.921875 1700466821.6491
MEM 12.921875 1700466821.7547
MEM 12.921875 1700466821.8602
MEM 12.921875 1700466821.9657
MEM 12.921875 1700466822.0709
MEM 12.921875 1700466822.1717
MEM 12.921875 1700466822.2773
MEM 12.921875 1700466822.3795
MEM 12.921875 1700466822.4850
MEM 12.921875 1700466822.5905
MEM 12.921875 1700466822.6958
MEM 12.921875 1700466822.7970
MEM 12.921875 1700466822.8997
MEM 12.921875 1700466823.0042
MEM 12.921875 1700466823.1095
MEM 12.921875 1700466823.2126
MEM 12.921875 1700466823.3180
MEM 12.921875 1700466823.4234
MEM 12.921875 1700466823.5289
MEM 12.921875 1700466823.6345
MEM 12.921875 1700466823.7390
MEM 12.921875 1700466823.8448
MEM 12.921875 1700466823.9463
MEM 12.921875 1700466824.0519
MEM 12.921875 1700466824.1544
MEM 12.921875 1700466824.2600
MEM 12.921875 1700466824.3605
MEM 12.921875 1700466824.4637
MEM 12.921875 1700466824.5690
MEM 12.921875 1700466824.6746
MEM 12.921875 1700466824.7801
MEM 12.921875 1700466824.8827
MEM 12.921875 1700466824.9883
MEM 12.921875 1700466825.0937
MEM 12.921875 1700466825.1942
MEM 12.921875 1700466825.2998
MEM 12.921875 1700466825.4052
MEM 12.921875 1700466825.5063
MEM 12.921875 1700466825.6096
MEM 12.921875 1700466825.7147
MEM 12.921875 1700466825.8201
MEM 12.921875 1700466825.9239
MEM 12.921875 1700466826.0245
MEM 12.921875 1700466826.1300
MEM 12.921875 1700466826.2356
MEM 12.921875 1700466826.3370
MEM 12.921875 1700466826.4387
MEM 12.921875 1700466826.5443
MEM 12.921875 1700466826.6498
MEM 12.921875 1700466826.7555
MEM 12.921875 1700466826.8600
MEM 12.921875 1700466826.9655
MEM 12.921875 1700466827.0711
MEM 12.921875 1700466827.1729
MEM 12.921875 1700466827.2784
MEM 12.921875 1700466827.3805
MEM 12.921875 1700466827.4861
MEM 12.921875 1700466827.5915
MEM 12.921875 1700466827.6940
MEM 12.921875 1700466827.7985
MEM 12.921875 1700466827.9042
MEM 12.921875 1700466828.0084
MEM 12.921875 1700466828.1140
MEM 12.921875 1700466828.2197
MEM 12.921875 1700466828.3250
MEM 12.921875 1700466828.4296
MEM 12.921875 1700466828.5349
MEM 12.921875 1700466828.6402
MEM 12.921875 1700466828.7456
MEM 12.921875 1700466828.8510
MEM 12.921875 1700466828.9550
MEM 12.921875 1700466829.0602
MEM 12.921875 1700466829.1658
MEM 12.921875 1700466829.2711
MEM 12.921875 1700466829.3764
MEM 12.921875 1700466829.4817
MEM 12.921875 1700466829.5872
MEM 12.921875 1700466829.6928
MEM 12.921875 1700466829.7984
MEM 12.921875 1700466829.9040
MEM 12.921875 1700466830.0093
MEM 12.921875 1700466830.1127
MEM 12.921875 1700466830.2183
MEM 12.921875 1700466830.3237
MEM 12.921875 1700466830.4274
MEM 12.921875 1700466830.5326
MEM 12.921875 1700466830.6378
MEM 12.921875 1700466830.7407
MEM 12.921875 1700466830.8457
MEM 12.921875 1700466830.9511
MEM 12.921875 1700466831.0565
MEM 12.921875 1700466831.1611
MEM 12.921875 1700466831.2633
MEM 12.921875 1700466831.3689
MEM 12.921875 1700466831.4720
MEM 12.921875 1700466831.5727
MEM 12.921875 1700466831.6783
MEM 12.921875 1700466831.7825
MEM 12.921875 1700466831.8881
MEM 12.921875 1700466831.9936
MEM 12.921875 1700466832.0970
MEM 12.921875 1700466832.2003
MEM 12.921875 1700466832.3048
MEM 12.921875 1700466832.4102
MEM 12.921875 1700466832.5156
MEM 12.921875 1700466832.6184
MEM 12.921875 1700466832.7209
MEM 12.921875 1700466832.8264
MEM 12.921875 1700466832.9319
MEM 12.921875 1700466833.0374
MEM 12.921875 1700466833.1427
MEM 12.921875 1700466833.2471
MEM 12.921875 1700466833.3519
MEM 12.921875 1700466833.4555
MEM 12.921875 1700466833.5593
MEM 12.921875 1700466833.6637
MEM 12.921875 1700466833.7690
MEM 12.921875 1700466833.8740
MEM 12.921875 1700466833.9765
MEM 12.921875 1700466834.0774
MEM 12.921875 1700466834.1793
MEM 12.921875 1700466834.2804
MEM 12.921875 1700466834.3860
MEM 12.921875 1700466834.4917
MEM 12.921875 1700466834.5960
MEM 12.921875 1700466834.6980
MEM 12.921875 1700466834.7992
MEM 12.921875 1700466834.9048
MEM 12.921875 1700466835.0101
MEM 12.921875 1700466835.1137
MEM 12.921875 1700466835.2147
MEM 12.921875 1700466835.3203
MEM 12.921875 1700466835.4256
MEM 12.921875 1700466835.5311
MEM 12.921875 1700466835.6367
MEM 12.921875 1700466835.7410
MEM 12.921875 1700466835.8466
MEM 12.921875 1700466835.9482
MEM 12.921875 1700466836.0509
MEM 12.921875 1700466836.1563
MEM 12.921875 1700466836.2619
MEM 12.921875 1700466836.3675
MEM 12.921875 1700466836.4729
MEM 12.921875 1700466836.5783
MEM 12.921875 1700466836.6836
MEM 12.921875 1700466836.7890
MEM 12.921875 1700466836.8915
MEM 12.921875 1700466836.9945
MEM 12.921875 1700466837.0953
MEM 12.921875 1700466837.2009
MEM 12.921875 1700466837.3065
MEM 12.921875 1700466837.4098
MEM 12.921875 1700466837.5153
MEM 12.921875 1700466837.6208
MEM 12.921875 1700466837.7230
MEM 12.921875 1700466837.8258
MEM 12.921875 1700466837.9314
MEM 12.921875 1700466838.0367
MEM 12.921875 1700466838.1382
MEM 12.921875 1700466838.2437
MEM 12.921875 1700466838.3491
MEM 12.921875 1700466838.4545
MEM 12.921875 1700466838.5598
MEM 12.921875 1700466838.6652
MEM 12.921875 1700466838.7708
MEM 12.921875 1700466838.8715
MEM 12.921875 1700466838.9771
MEM 12.921875 1700466839.0801
MEM 12.921875 1700466839.1855
MEM 12.921875 1700466839.2909
MEM 12.921875 1700466839.3959
MEM 12.921875 1700466839.5013
MEM 12.921875 1700466839.6048
MEM 12.921875 1700466839.7059
MEM 12.921875 1700466839.8118
MEM 12.921875 1700466839.9137
MEM 12.921875 1700466840.0149
MEM 12.921875 1700466840.1204
MEM 12.921875 1700466840.2223
MEM 12.921875 1700466840.3228
MEM 12.921875 1700466840.4284
MEM 12.921875 1700466840.5337
MEM 12.921875 1700466840.6381
MEM 12.921875 1700466840.7436
MEM 12.921875 1700466840.8493
MEM 12.921875 1700466840.9549
MEM 12.921875 1700466841.0603
MEM 12.921875 1700466841.1657
MEM 12.921875 1700466841.2712
MEM 12.921875 1700466841.3767
MEM 12.921875 1700466841.4823
MEM 12.921875 1700466841.5864
MEM 12.921875 1700466841.6918
MEM 12.921875 1700466841.7973
MEM 12.921875 1700466841.9028
MEM 12.921875 1700466842.0055
MEM 12.921875 1700466842.1108
MEM 12.921875 1700466842.2162
MEM 12.921875 1700466842.3207
MEM 12.921875 1700466842.4260
MEM 12.921875 1700466842.5314
MEM 12.921875 1700466842.6347
MEM 12.921875 1700466842.7373
MEM 12.921875 1700466842.8428
MEM 12.921875 1700466842.9469
MEM 12.921875 1700466843.0523
MEM 12.921875 1700466843.1578
MEM 12.921875 1700466843.2634
MEM 12.921875 1700466843.3688
MEM 12.921875 1700466843.4712
MEM 12.921875 1700466843.5768
MEM 12.921875 1700466843.6804
MEM 12.921875 1700466843.7841
MEM 12.921875 1700466843.8897
MEM 12.921875 1700466843.9952
MEM 12.921875 1700466844.1004
MEM 12.921875 1700466844.2058
MEM 12.921875 1700466844.3113
MEM 12.921875 1700466844.4136
MEM 12.921875 1700466844.5190
MEM 12.921875 1700466844.6213
MEM 12.921875 1700466844.7266
MEM 12.921875 1700466844.8320
MEM 12.921875 1700466844.9374
MEM 12.921875 1700466845.0406
MEM 12.921875 1700466845.1415
MEM 12.921875 1700466845.2435
MEM 12.921875 1700466845.3491
MEM 12.921875 1700466845.4518
MEM 12.921875 1700466845.5549
MEM 12.921875 1700466845.6590
MEM 12.921875 1700466845.7627
MEM 12.921875 1700466845.8683
MEM 12.921875 1700466845.9712
MEM 12.921875 1700466846.0732
MEM 12.921875 1700466846.1757
MEM 12.921875 1700466846.2814
MEM 12.921875 1700466846.3870
MEM 12.921875 1700466846.4914
MEM 12.921875 1700466846.5925
MEM 12.921875 1700466846.6980
MEM 12.921875 1700466846.8035
MEM 12.921875 1700466846.9091
MEM 12.921875 1700466847.0135
MEM 12.921875 1700466847.1140
MEM 12.921875 1700466847.2177
MEM 12.921875 1700466847.3184
MEM 12.921875 1700466847.4238
MEM 12.921875 1700466847.5257
MEM 12.921875 1700466847.6309
MEM 12.921875 1700466847.7362
MEM 12.921875 1700466847.8416
MEM 12.921875 1700466847.9429
MEM 12.921875 1700466848.0466
MEM 12.921875 1700466848.1522
MEM 12.921875 1700466848.2576
MEM 12.921875 1700466848.3632
MEM 12.921875 1700466848.4686
MEM 12.921875 1700466848.5740
MEM 12.921875 1700466848.6771
MEM 12.921875 1700466848.7797
MEM 12.921875 1700466848.8848
MEM 12.921875 1700466848.9899
MEM 12.921875 1700466849.0950
MEM 12.921875 1700466849.1968
MEM 12.921875 1700466849.3019
MEM 12.921875 1700466849.4070
MEM 12.921875 1700466849.5088
MEM 12.921875 1700466849.6139
MEM 12.921875 1700466849.7190
MEM 12.921875 1700466849.8242
MEM 12.921875 1700466849.9293
MEM 12.921875 1700466850.0338
MEM 12.921875 1700466850.1390
MEM 12.921875 1700466850.2413
MEM 12.921875 1700466850.3467
MEM 12.921875 1700466850.4524
MEM 12.921875 1700466850.5579
MEM 12.921875 1700466850.6633
MEM 12.921875 1700466850.7689
MEM 12.921875 1700466850.8716
MEM 12.921875 1700466850.9771
MEM 12.921875 1700466851.0797
MEM 12.921875 1700466851.1852
MEM 12.921875 1700466851.2906
MEM 12.921875 1700466851.3960
MEM 12.921875 1700466851.4998
MEM 12.921875 1700466851.6020
MEM 12.921875 1700466851.7073
MEM 12.921875 1700466851.8129
MEM 12.921875 1700466851.9184
MEM 12.921875 1700466852.0240
MEM 12.921875 1700466852.1291
MEM 12.921875 1700466852.2346
MEM 12.921875 1700466852.3389
MEM 12.921875 1700466852.4445
MEM 12.921875 1700466852.5479
MEM 12.921875 1700466852.6534
MEM 12.921875 1700466852.7561
MEM 12.921875 1700466852.8581
MEM 12.921875 1700466852.9625
MEM 12.921875 1700466853.0662
MEM 12.921875 1700466853.1685
MEM 12.921875 1700466853.2708
MEM 12.921875 1700466853.3714
MEM 12.921875 1700466853.4767
MEM 12.921875 1700466853.5821
MEM 12.921875 1700466853.6875
MEM 12.921875 1700466853.7930
MEM 12.921875 1700466853.8984
MEM 12.921875 1700466854.0039
MEM 12.921875 1700466854.1052
MEM 12.921875 1700466854.2086
MEM 12.921875 1700466854.3139
MEM 12.921875 1700466854.4163
MEM 12.921875 1700466854.5211
MEM 12.921875 1700466854.6265
MEM 12.921875 1700466854.7321
MEM 12.921875 1700466854.8375
MEM 12.921875 1700466854.9430
MEM 12.921875 1700466855.0485
MEM 12.921875 1700466855.1540
MEM 12.921875 1700466855.2596
MEM 12.921875 1700466855.3604
MEM 12.921875 1700466855.4657
MEM 12.921875 1700466855.5692
MEM 12.921875 1700466855.6745
MEM 12.921875 1700466855.7800
MEM 12.921875 1700466855.8853
MEM 12.921875 1700466855.9907
MEM 12.921875 1700466856.0941
MEM 12.921875 1700466856.1962
MEM 12.921875 1700466856.3017
MEM 12.921875 1700466856.4071
MEM 12.921875 1700466856.5128
MEM 12.921875 1700466856.6146
MEM 12.921875 1700466856.7202
MEM 12.921875 1700466856.8256
MEM 12.921875 1700466856.9303
MEM 12.921875 1700466857.0359
MEM 12.921875 1700466857.1385
MEM 12.921875 1700466857.2441
MEM 12.921875 1700466857.3446
MEM 12.921875 1700466857.4470
MEM 12.921875 1700466857.5525
MEM 12.921875 1700466857.6580
MEM 12.921875 1700466857.7636
MEM 12.921875 1700466857.8690
MEM 12.921875 1700466857.9743
MEM 12.921875 1700466858.0797
MEM 12.921875 1700466858.1850
MEM 12.921875 1700466858.2904
MEM 12.921875 1700466858.3924
MEM 12.921875 1700466858.4970
MEM 12.921875 1700466858.6025
MEM 12.921875 1700466858.7073
MEM 12.921875 1700466858.8102
MEM 12.921875 1700466858.9127
MEM 12.921875 1700466859.0183
MEM 12.921875 1700466859.1211
MEM 12.921875 1700466859.2267
MEM 12.921875 1700466859.3285
MEM 12.921875 1700466859.4294
MEM 12.921875 1700466859.5334
MEM 12.921875 1700466859.6377
MEM 12.921875 1700466859.7405
MEM 12.921875 1700466859.8460
MEM 12.921875 1700466859.9516
MEM 12.921875 1700466860.0553
MEM 12.921875 1700466860.1566
MEM 12.921875 1700466860.2601
MEM 12.921875 1700466860.3612
MEM 12.921875 1700466860.4627
MEM 12.921875 1700466860.5681
MEM 12.921875 1700466860.6736
MEM 12.921875 1700466860.7792
MEM 12.921875 1700466860.8844
MEM 12.921875 1700466860.9898
